url,address,year_built,condition,wear_percent,lat,lon
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/999957,"ул. Бориса Алексеева, 45, Астрахань, Астраханская область",1994,Исправный,,46.3634263,48.0728621
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/624883,"ул. Бориса Алексеева, 51 корпус 1, Астрахань, Астраханская область",2004,Исправный,2,46.3527783,48.0741834
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/637871,"ул. Бориса Алексеева, 51, Астрахань, Астраханская область",1980,Исправный,,46.3606407,48.0754014
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/624884,"ул. Бориса Алексеева, 53, Астрахань, Астраханская область",1980,Исправный,,46.3595826,48.0749144
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/637872,"ул. Бориса Алексеева, 61, Астрахань, Астраханская область",1981,Исправный,,46.3536585,48.0749016
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/128145,"ул. Бориса Алексеева, 63 корпус 1, Астрахань, Астраханская область",1988,Исправный,13,46.3527783,48.0741834
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/128144,"ул. Бориса Алексеева, 63, Астрахань, Астраханская область",1989,Исправный,14,46.3521955,48.075536
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/656270,"ул. Бориса Алексеева, 65 корпус 2, Астрахань, Астраханская область",2006,Исправный,2,46.3527783,48.0741834
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/656269,"ул. Бориса Алексеева, 65 корпус 1, Астрахань, Астраханская область",1988,Исправный,34,46.3527783,48.0741834
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/128146,"ул. Бориса Алексеева, 65, Астрахань, Астраханская область",1989,Исправный,60,46.3516565,48.07543
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/619911,"ул. Бориса Алексеева, 67 корпус 2, Астрахань, Астраханская область",2006,Исправный,70,46.3527783,48.0741834
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/624885,"ул. Бориса Алексеева, 67, Астрахань, Астраханская область",1989,Исправный,0,46.351043,48.0753683
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/475266,"ул. Бориса Алексеева, 67 корпус 1, Астрахань, Астраханская область",1988,Исправный,26,46.3527783,48.0741834
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1077114,"ул. Бориса Алексеева, 61/1, Астрахань, Астраханская область",2003,Исправный,2,46.3664336,48.066449
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/797810,"ул. Ботвина, 1а, Астрахань, Астраханская область",1976,Аварийный,,46.3762026,48.0676824
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1043181,"ул. Ботвина, 4, Астрахань, Астраханская область",1981,Исправный,0,46.3735367,48.065802
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/777425,"ул. Ботвина, 6, Астрахань, Астраханская область",1978,Исправный,57,46.3726504,48.065378
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1001993,"ул. Ботвина, 8, Астрахань, Астраханская область",1976,Исправный,,46.3712994,48.0647947
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634736,"ул. Ботвина, 10, Астрахань, Астраханская область",1976,Исправный,,46.3702259,48.0640925
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/441643,"ул. Ботвина, 10б, Астрахань, Астраханская область",1976,Исправный,,46.3701026,48.0629859
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634737,"ул. Ботвина, 12, Астрахань, Астраханская область",1976,Исправный,,46.369125,48.063702
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1148120,"ул. Ботвина, 12б, Астрахань, Астраханская область",1984,Исправный,,46.3689708,48.0627966
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634738,"ул. Ботвина, 14А, Астрахань, Астраханская область",1974,Исправный,,46.3686266,48.0626476
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634739,"ул. Ботвина, 18, Астрахань, Астраханская область",1967,Исправный,,46.3669179,48.061798
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/600225,"ул. Ботвина, 20, Астрахань, Астраханская область",1973,Исправный,,46.3664938,48.0617074
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634740,"ул. Ботвина, 22, Астрахань, Астраханская область",1975,Исправный,,46.3667009,48.0628482
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1041807,"ул. Ботвина, 24, Астрахань, Астраханская область",1974,Исправный,,46.3661345,48.0615446
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634741,"ул. Ботвина, 26, Астрахань, Астраханская область",1969,Исправный,,46.3659174,48.062578
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634742,"ул. Ботвина, 28, Астрахань, Астраханская область",1965,Исправный,60,46.3651876,48.0625208
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1154910,"ул. Ботвина, 29, Астрахань, Астраханская область",1998,Исправный,,46.3725312,48.066175
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/999958,"ул. Ботвина, 29 корпус 1, Астрахань, Астраханская область",1997,Исправный,,46.3696719,48.0642772
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/589437,"ул. Ботвина, 30, Астрахань, Астраханская область",1965,Исправный,5,46.3650509,48.0617565
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1043068,"ул. Ботвина, 83, Астрахань, Астраханская область",1960,Исправный,,46.3663831,48.0632029
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1043088,"ул. Ботвина, 85а, Астрахань, Астраханская область",1959,Аварийный,,46.3660615,48.0637162
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1043075,"ул. Ботвина, 85, Астрахань, Астраханская область",1960,Исправный,,46.3658997,48.0631342
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1043095,"ул. Ботвина, 87А, Астрахань, Астраханская область",1959,Исправный,,46.3651585,48.0636316
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1225468,"ул. Ботвина, 87, Астрахань, Астраханская область",1959,Исправный,,46.3654259,48.0629956
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/787998,"ул. Ботвина, 89, Астрахань, Астраханская область",1965,Исправный,,46.3649872,48.0629762
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634743,"ул. Ботвина, 91А, Астрахань, Астраханская область",1988,Исправный,,46.3647816,48.0626712
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1043119,"ул. Ботвина, 93, Астрахань, Астраханская область",1960,Исправный,,46.3639115,48.0627756
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1043124,"ул. Ботвина, 95, Астрахань, Астраханская область",1963,Исправный,,46.3635092,48.0627017
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/782668,"ул. Ботвина, 97, Астрахань, Астраханская область",1966,Исправный,12,46.3628467,48.0626271
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/36713,"ул. Брестская, 3, Астрахань, Астраханская область",1995,Исправный,14,46.3303518,48.0277572
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1104342,"ул. Бульварная, 1 корпус 1, Астрахань, Астраханская область",2014,Исправный,2,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/600226,"ул. Бульварная, 2 корпус 1, Астрахань, Астраханская область",1999,Исправный,70,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/614072,"ул. Бульварная, 2, Астрахань, Астраханская область",2002,Исправный,80,46.4061692,48.086083
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/661719,"ул. Бульварная, 2 корпус 2, Астрахань, Астраханская область",1999,Исправный,,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/642260,"ул. Бульварная, 4, Астрахань, Астраханская область",2001,Исправный,50,46.4058613,48.0878733
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/661720,"ул. Бульварная, 4 корпус 1, Астрахань, Астраханская область",1999,Исправный,17,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/642261,"ул. Бульварная, 6, Астрахань, Астраханская область",1995,Исправный,60,46.4061358,48.0891346
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/614073,"ул. Бульварная, 6 корпус 1, Астрахань, Астраханская область",2000,Исправный,,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/661721,"ул. Бульварная, 7, Астрахань, Астраханская область",2002,Исправный,,46.4087393,48.0882235
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/756634,"ул. Бульварная, 7 корпус 1, Астрахань, Астраханская область",2010,Исправный,13,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1059528,"ул. Бульварная, 7 корпус 3, Астрахань, Астраханская область",2012,Исправный,28,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/756633,"ул. Бульварная, 7 корпус 2, Астрахань, Астраханская область",2009,Исправный,40,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/661724,"ул. Бульварная, 9 корпус 2, Астрахань, Астраханская область",2008,Исправный,8,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/661722,"ул. Бульварная, 9, Астрахань, Астраханская область",2000,Исправный,,46.4087407,48.088877
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/661723,"ул. Бульварная, 9 корпус 1, Астрахань, Астраханская область",1999,Исправный,,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/501050,"ул. Бульварная, 10, Астрахань, Астраханская область",2010,Исправный,,46.4061204,48.0916096
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/661725,"ул. Бульварная, 11 корпус 2, Астрахань, Астраханская область",2002,Исправный,,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/614075,"ул. Бульварная, 11 корпус 1, Астрахань, Астраханская область",2000,Исправный,15,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/792543,"ул. Бульварная, 11, Астрахань, Астраханская область",2001,Исправный,,46.4085328,48.0912898
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1099115,"ул. Бульварная, 12, Астрахань, Астраханская область",2007,Исправный,14,46.40619,48.0932161
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1404612,"ул. Бульварная, 12а, Астрахань, Астраханская область",2022,Исправный,0,46.4067266,48.0931755
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/663683,"ул. Бульварная, 14, Астрахань, Астраханская область",2003,Исправный,,46.4060301,48.0941642
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1204057,"ул. Бульварная, 14а, Астрахань, Астраханская область",2018,Исправный,2,46.4064053,48.0889134
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/756607,"ул. Бульварная, 15, Астрахань, Астраханская область",2008,Исправный,11,46.4074377,48.092856
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1325680,"Бульварный пер., 7, Астрахань, Астраханская область",,Исправный,,46.3475182,48.0215834
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634030,"пр-кт Бумажников, 1, Астрахань, Астраханская область",1962,Исправный,80,46.4179402,47.9788097
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/658016,"пр-кт Бумажников, 2, Астрахань, Астраханская область",1962,Исправный,60,46.4171155,47.9792643
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634031,"пр-кт Бумажников, 3, Астрахань, Астраханская область",1962,Исправный,80,46.4182862,47.9804352
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634032,"пр-кт Бумажников, 4, Астрахань, Астраханская область",1962,Исправный,70,46.417516,47.9808113
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/647212,"пр-кт Бумажников, 5, Астрахань, Астраханская область",1962,Исправный,73,46.4185903,47.9814783
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/657971,"пр-кт Бумажников, 6, Астрахань, Астраханская область",1962,Исправный,54,46.4170122,47.9802313
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/647213,"пр-кт Бумажников, 7, Астрахань, Астраханская область",1964,Исправный,65,46.4190725,47.9822138
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634033,"пр-кт Бумажников, 8а, Астрахань, Астраханская область",1964,Исправный,80,46.4184547,47.9826808
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/647214,"пр-кт Бумажников, 8, Астрахань, Астраханская область",1963,Исправный,75,46.4178012,47.9820059
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/664598,"пр-кт Бумажников, 9 корпус 1, Астрахань, Астраханская область",2014,Исправный,2,46.4184547,47.9826808
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/647215,"пр-кт Бумажников, 9, Астрахань, Астраханская область",1963,Исправный,68,46.4189622,47.9831285
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/647216,"пр-кт Бумажников, 10, Астрахань, Астраханская область",1962,Исправный,72,46.4181889,47.9835279
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/647217,"пр-кт Бумажников, 11, Астрахань, Астраханская область",2012,Исправный,70,46.4196789,47.9859177
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/657972,"пр-кт Бумажников, 12, Астрахань, Астраханская область",1963,Аварийный,53,46.418289,47.9851187
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/657973,"пр-кт Бумажников, 13, Астрахань, Астраханская область",1968,Исправный,48,46.4201894,47.9862977
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/657974,"пр-кт Бумажников, 13б, Астрахань, Астраханская область",1974,Исправный,40,46.4184547,47.9826808
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/647219,"пр-кт Бумажников, 15 корпус 1, Астрахань, Астраханская область",1983,Исправный,0,46.4184547,47.9826808
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/647218,"пр-кт Бумажников, 15, Астрахань, Астраханская область",1970,Исправный,70,46.4199516,47.9871115
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634035,"пр-кт Бумажников, 16, Астрахань, Астраханская область",1969,Исправный,80,46.4181595,47.987135
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/657976,"пр-кт Бумажников, 17 корпус 1, Астрахань, Астраханская область",1982,Исправный,,46.4184547,47.9826808
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/657975,"пр-кт Бумажников, 17, Астрахань, Астраханская область",1972,Исправный,44,46.4202937,47.9884917
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634036,"пр-кт Бумажников, 18, Астрахань, Астраханская область",1970,Исправный,80,46.4191566,47.9875286
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634037,"пр-кт Бумажников, 20, Астрахань, Астраханская область",1974,Исправный,80,46.4195263,47.989107
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/658017,"пр-кт Бумажников, 20а, Астрахань, Астраханская область",1974,Исправный,45,46.4189669,47.9910089
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634038,"пр-кт Бумажников, 20б, Астрахань, Астраханская область",1974,Исправный,80,46.4195016,47.9903553
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1342704,"ул. Бурова, 4, Астрахань, Астраханская область",1917,Исправный,,46.3465342,48.0296219
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1225698,"ул. Бурова, 6, Астрахань, Астраханская область",1950,Исправный,,46.3467024,48.0302449
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1107465,"ул. Бурова, 10 корпус 1, Астрахань, Астраханская область",2001,Исправный,,46.3468191,48.03074
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/978877,"ул. Бурова, 12, Астрахань, Астраханская область",1917,Исправный,,46.3467024,48.0314332
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1226192,"ул. Бурова, 14, Астрахань, Астраханская область",1917,Исправный,,46.346607,48.0319979
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1249693,"ул. Бэра, 3, Астрахань, Астраханская область",1917,Исправный,,46.3451241,48.0292947
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1271295,"ул. Бэра, 4, Астрахань, Астраханская область",1917,Исправный,,46.3449622,48.0289166
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1324112,"ул. Бэра, 6, Астрахань, Астраханская область",1917,Аварийный,,46.3447703,48.0291331
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1252042,"ул. Бэра, 17, Астрахань, Астраханская область",1917,Исправный,,46.3392623,48.0312569
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1224655,"ул. Бэра, 20, Астрахань, Астраханская область",1917,Аварийный,,46.341808,48.0299586
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/642262,"ул. Бэра, 55, Астрахань, Астраханская область",1972,Исправный,70,46.3336388,48.032864
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/660020,"ул. Бэра, 57, Астрахань, Астраханская область",1972,Исправный,43,46.3326293,48.0330439
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/995705,"ул. Бэра, 59, Астрахань, Астраханская область",1983,Исправный,37,46.3315966,48.0332308
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/627451,"ул. Бэра, 59а, Астрахань, Астраханская область",1983,Исправный,45,46.3321562,48.0337971
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1311825,"ул. Бэра, 6/1, Астрахань, Астраханская область",1917,Аварийный,,46.3392623,48.0312569
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1090329,"ул. Вагнера, 23, Астрахань, Астраханская область",2018,Исправный,2,46.3460781,48.0616919
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1346355,"ул. Валдайская, 12, Астрахань, Астраханская область",,Исправный,,46.384143,48.0933899
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/119398,"ул. Валерии Барсовой, 2, Астрахань, Астраханская область",1987,Исправный,,46.3502946,48.0658571
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/125419,"ул. Валерии Барсовой, 4, Астрахань, Астраханская область",1986,Исправный,10,46.3509664,48.0659223
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1182747,"ул. Валерии Барсовой, 8, Астрахань, Астраханская область",2001,Исправный,30,46.3493931,48.0680791
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1182793,"ул. Валерии Барсовой, 12 корпус 2, Астрахань, Астраханская область",1987,Исправный,,46.3440229,48.064067
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/966490,"ул. Валерии Барсовой, 12, Астрахань, Астраханская область",1987,Исправный,70,46.3448825,48.0647877
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1120648,"ул. Валерии Барсовой, 12 корпус 1, Астрахань, Астраханская область",1988,Исправный,42,46.3440229,48.064067
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1128868,"ул. Валерии Барсовой, 13 корпус 2, Астрахань, Астраханская область",1988,Исправный,50,46.3440229,48.064067
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1101371,"ул. Валерии Барсовой, 13 корпус 1, Астрахань, Астраханская область",1988,Исправный,34,46.3440229,48.064067
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/120182,"ул. Валерии Барсовой, 13, Астрахань, Астраханская область",1988,Исправный,30,46.345538,48.0634893
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/530033,"ул. Валерии Барсовой, 14, Астрахань, Астраханская область",1987,Исправный,35,46.3434455,48.0645337
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/120183,"ул. Валерии Барсовой, 15, Астрахань, Астраханская область",1988,Исправный,34,46.344928,48.0639309
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1182748,"ул. Валерии Барсовой, 15 корпус 4, Астрахань, Астраханская область",1990,Исправный,,46.3440229,48.064067
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1128869,"ул. Валерии Барсовой, 15 корпус 2, Астрахань, Астраханская область",1989,Исправный,34,46.3440229,48.064067
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1101372,"ул. Валерии Барсовой, 15 корпус 1, Астрахань, Астраханская область",1988,Исправный,32,46.3440229,48.064067
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/451714,"ул. Валерии Барсовой, 16, Астрахань, Астраханская область",1999,Исправный,21,46.3424715,48.0643989
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1101373,"ул. Валерии Барсовой, 17 корпус 1, Астрахань, Астраханская область",1995,Исправный,23,46.3440229,48.064067
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1124288,"ул. Валерии Барсовой, 17 корпус 2, Астрахань, Астраханская область",2008,Исправный,2,46.3440229,48.064067
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/736297,"ул. Валерии Барсовой, 17, Астрахань, Астраханская область",1988,Исправный,40,46.343406,48.0636611
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1234920,"ул. Валерии Барсовой, 18, Астрахань, Астраханская область",,Исправный,,46.3421197,48.0646348
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/634039,"ул. Варшавская, 6 корпус 2, Астрахань, Астраханская область",1985,Исправный,80,46.4168487,47.9871135
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/32942,"ул. Варшавская, 8, Астрахань, Астраханская область",1977,Аварийный,60,46.4168487,47.9871135
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1342006,"ул. Василия Тредиаковского, 9, Астрахань, Астраханская область",1917,Исправный,,46.3494676,48.0300587
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/36714,"ул. Васильковая, 17, Астрахань, Астраханская область",1996,Исправный,13,46.3275043,48.0152101
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/597060,"ул. Васильковая, 19, Астрахань, Астраханская область",,Исправный,,46.3278598,48.0163005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/136858,"ул. Васильковая, 21, Астрахань, Астраханская область",2001,Исправный,,46.3273302,48.0173899
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/135092,"ул. Васильковая, 21 корпус 1, Астрахань, Астраханская область",2006,Исправный,20,46.3268775,48.0161853
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1318634,"ул. Вильнюсская, 76а, Астрахань, Астраханская область",1980,Исправный,,46.4029951,48.0034395
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1253464,"ул. Вильямса, 19, Астрахань, Астраханская область",1960,Аварийный,,46.287978,47.9472417
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1367889,"ул. Вильямса, 21, Астрахань, Астраханская область",1960,Аварийный,,46.29215,47.9491813
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1308110,"ул. Вильямса, 23а, Астрахань, Астраханская область",1960,Аварийный,,46.287978,47.9472417
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1322770,"ул. Вильямса, 23, Астрахань, Астраханская область",1960,Аварийный,,46.291047,47.9485634
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1337612,"ул. Вильямса, 23в, Астрахань, Астраханская область",1960,Аварийный,,46.291047,47.9485634
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1353357,"ул. Вильямса, 23б, Астрахань, Астраханская область",1960,Аварийный,,46.287978,47.9472417
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1364337,"ул. Витебская, 44, Астрахань, Астраханская область",,Исправный,,46.3171844,47.9568227
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1212134,"ул. Власова, 2, Астрахань, Астраханская область",1982,Исправный,,46.3366223,48.015368
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/660023,"ул. Власова, 4 корпус 1, Астрахань, Астраханская область",1985,Исправный,,46.3327712,48.0115811
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/660022,"ул. Власова, 4, Астрахань, Астраханская область",1983,Исправный,20,46.3360729,48.0147346
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1195562,"ул. Власова, 6, Астрахань, Астраханская область",2009,Исправный,2,46.3343601,48.0137314
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/848936,"ул. Водников, 3, Астрахань, Астраханская область",1979,Исправный,50,46.3127135,47.965321
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/997197,"ул. Водников, 5, Астрахань, Астраханская область",,Исправный,,46.3122349,47.9650237
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1221307,"ул. Водников, 6а, Астрахань, Астраханская область",1998,Исправный,,46.312512,47.9640418
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/816379,"ул. Водников, 6, Астрахань, Астраханская область",1930,Аварийный,,46.3126612,47.9646817
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/816380,"ул. Водников, 7, Астрахань, Астраханская область",1931,Исправный,58,46.3116981,47.9645701
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1099525,"ул. Водников, 8 корпус 2, Астрахань, Астраханская область",1977,Исправный,35,46.3088556,47.9625141
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1301980,"ул. Водников, 8 корпус 3, Астрахань, Астраханская область",1975,Исправный,50,46.3088556,47.9625141
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1102905,"ул. Водников, 8, Астрахань, Астраханская область",1930,Исправный,,46.3118839,47.9642298
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/490384,"ул. Водников, 10, Астрахань, Астраханская область",1929,Исправный,75,46.3111616,47.9637335
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/816382,"ул. Водников, 11, Астрахань, Астраханская область",1953,Исправный,90,46.3102492,47.9639149
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/816383,"ул. Водников, 13, Астрахань, Астраханская область",1952,Исправный,,46.3088556,47.9625141
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/490385,"ул. Водников, 14, Астрахань, Астраханская область",1952,Исправный,90,46.308724,47.9621792
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/848948,"ул. Водников, 15, Астрахань, Астраханская область",1954,Исправный,,46.3093309,47.963294
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/36735,"ул. Водников, 16, Астрахань, Астраханская область",1951,Аварийный,40,46.3085329,47.9617006
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/816384,"ул. Водников, 17, Астрахань, Астраханская область",1953,Исправный,,46.3089369,47.9628812
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1191091,"ул. Водников, 18, Астрахань, Астраханская область",2017,Исправный,2,46.3080973,47.9617683
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/490386,"ул. Водников, 19, Астрахань, Астраханская область",1951,Исправный,70,46.3084238,47.9626143
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/792699,"ул. Водников, 21, Астрахань, Астраханская область",1963,Исправный,34,46.3079437,47.9621597
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/664602,"ул. Водников, 23, Астрахань, Астраханская область",1964,Исправный,55,46.3072087,47.9616558
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/664603,"ул. Водников, 25, Астрахань, Астраханская область",1967,Исправный,42,46.3088556,47.9625141
